2733,Tamarack Road,Salt Lake City,UT,84100,,2008-07-01 23:17:57
2735,Valley Road,Olympia,WA,98507,,2008-07-03 23:17:57
2737,Apple Lane,Juneau,AK,99801,,2008-07-05 23:17:57
2739,Cannery Row,Phoenix,AZ,85011,,2008-07-07 23:17:57
2741,Elm Street,Denver,CO,80201,,2008-07-09 23:17:57
2743,Goshen Road,Tallahassee,FL,32301,,2008-07-11 23:17:57
2745,Island Drive,Honolulu,HI,96800-3017,,2008-07-13 23:17:57
2747,King Street,Baton Rouge,LA,70800,,2008-07-15 23:17:57
2749,Maple Street,Annapolis,MD,21400,,2008-07-17 23:17:57
2751,Oak Drive,Carson City,NV,89701,,2008-07-19 23:17:57
2753,Queen Ann Drive,Salem,OR,97301,,2008-07-21 23:17:57
2755,Stoney Way,Austin,TX,73301,,2008-07-23 23:17:57
2757,University Lane,Richmond,VA,23173-1823,,2008-07-25 23:17:57
2759,Willow Road,Charleston,WV,25300,,2008-07-27 23:17:57
2761,Bowery Estates,Montgomery,AL,36100,,2008-07-29 23:17:57
2763,Dogwood Drive,Sacramento,CA,94203,,2008-07-31 23:17:57
2765,Fir Street,Washington,DC,20510-0001,,2008-08-02 23:17:57
2767,The Highlands,Atlanta,GA,30026,,2008-08-04 23:17:57
2769,James Road,Springfield,IL,62700,,2008-08-06 23:17:57
2771,Larch Mont Road,Boston,MA,02138-7190,,2008-08-08 23:17:57
2773,New Pike Road,Trenton,NJ,8600,,2008-08-10 23:17:57
2775,Pine Place,Albany,NY,12200-2837,,2008-08-12 23:17:57
2777,Race Track Road,Harrisburg,PA,17100,,2008-08-14 23:17:57
2779,Tamarack Road,Salt Lake City,UT,84100,,2008-08-16 23:17:57
2781,Valley Road,Olympia,WA,98507,,2008-08-18 23:17:57
2783,Apple Lane,Juneau,AK,99801,,2008-08-20 23:17:57
2785,Cannery Row,Phoenix,AZ,85011,,2008-08-22 23:17:57
2787,Elm Street,Denver,CO,80201,,2008-08-24 23:17:57
2789,Goshen Road,Tallahassee,FL,32301,,2008-08-26 23:17:57
2791,Island Drive,Honolulu,HI,96800-3017,,2008-08-28 23:17:57
2793,King Street,Baton Rouge,LA,70800,,2008-08-30 23:17:57
2795,Maple Street,Annapolis,MD,21400,,2008-09-01 23:17:57
2797,Oak Drive,Carson City,NV,89701,,2008-09-03 23:17:57
2799,Queen Ann Drive,Salem,OR,97301,,2008-09-05 23:17:57
2801,Stoney Way,Austin,TX,73301,,2008-09-07 23:17:57
2803,University Lane,Richmond,VA,23173-1823,,2008-09-09 23:17:57
2805,Willow Road,Charleston,WV,25300,,2008-09-11 23:17:57
2807,Bowery Estates,Montgomery,AL,36100,,2008-09-13 23:17:57
2809,Dogwood Drive,Sacramento,CA,94203,,2008-09-15 23:17:57
2811,Fir Street,Washington,DC,20510-0001,,2008-09-17 23:17:57
2813,The Highlands,Atlanta,GA,30026,,2008-09-19 23:17:57
2815,James Road,Springfield,IL,62700,,2008-09-21 23:17:57
2817,Larch Mont Road,Boston,MA,02138-7190,,2008-09-23 23:17:57
2819,New Pike Road,Trenton,NJ,8600,,2008-09-25 23:17:57
2821,Pine Place,Albany,NY,12200-2837,,2008-09-27 23:17:57
2823,Race Track Road,Harrisburg,PA,17100,,2008-09-29 23:17:57
2825,Tamarack Road,Salt Lake City,UT,84100,,2008-10-01 23:17:57
2827,Valley Road,Olympia,WA,98507,,2008-10-03 23:17:57
2829,Apple Lane,Juneau,AK,99801,,2008-10-05 23:17:57
2831,Cannery Row,Phoenix,AZ,85011,,2008-10-07 23:17:57
2833,Elm Street,Denver,CO,80201,,2008-10-09 23:17:57
2835,Goshen Road,Tallahassee,FL,32301,,2008-10-11 23:17:57
2837,Island Drive,Honolulu,HI,96800-3017,,2008-10-13 23:17:57
2839,King Street,Baton Rouge,LA,70800,,2008-10-15 23:17:57
2841,Maple Street,Annapolis,MD,21400,,2008-10-17 23:17:57
2843,Oak Drive,Carson City,NV,89701,,2008-10-19 23:17:57
2845,Queen Ann Drive,Salem,OR,97301,,2008-10-21 23:17:57
2847,Stoney Way,Austin,TX,73301,,2008-10-23 23:17:57
2849,University Lane,Richmond,VA,23173-1823,,2008-10-25 23:17:57
2851,Willow Road,Charleston,WV,25300,,2008-10-27 23:17:57
2853,Bowery Estates,Montgomery,AL,36100,,2008-10-29 23:17:57
2855,Dogwood Drive,Sacramento,CA,94203,,2008-10-31 23:17:57
2857,Fir Street,Washington,DC,20510-0001,,2008-11-02 23:17:57
2859,The Highlands,Atlanta,GA,30026,,2008-11-04 23:17:57
2861,James Road,Springfield,IL,62700,,2008-11-06 23:17:57
2863,Larch Mont Road,Boston,MA,02138-7190,,2008-11-08 23:17:57
2865,New Pike Road,Trenton,NJ,8600,,2008-11-10 23:17:57
2867,Pine Place,Albany,NY,12200-2837,,2008-11-12 23:17:57
2869,Race Track Road,Harrisburg,PA,17100,,2008-11-14 23:17:57
2871,Tamarack Road,Salt Lake City,UT,84100,,2008-11-16 23:17:57
2873,Valley Road,Olympia,WA,98507,,2008-11-18 23:17:57
2875,Apple Lane,Juneau,AK,99801,,2008-11-20 23:17:57
2877,Cannery Row,Phoenix,AZ,85011,,2008-11-22 23:17:57
2879,Elm Street,Denver,CO,80201,,2008-11-24 23:17:57
2881,Goshen Road,Tallahassee,FL,32301,,2008-11-26 23:17:57
2883,Island Drive,Honolulu,HI,96800-3017,,2008-11-28 23:17:57
2885,King Street,Baton Rouge,LA,70800,,2008-11-30 23:17:57
2887,Maple Street,Annapolis,MD,21400,,2008-12-02 23:17:57
2889,Oak Drive,Carson City,NV,89701,,2008-12-04 23:17:57
2891,Queen Ann Drive,Salem,OR,97301,,2008-12-06 23:17:57
2893,Stoney Way,Austin,TX,73301,,2008-12-08 23:17:57
2895,University Lane,Richmond,VA,23173-1823,,2008-12-10 23:17:57
2897,Willow Road,Charleston,WV,25300,,2008-12-12 23:17:57
2899,Bowery Estates,Montgomery,AL,36100,,2008-12-14 23:17:57
2901,Dogwood Drive,Sacramento,CA,94203,,2008-12-16 23:17:57
2903,Fir Street,Washington,DC,20510-0001,,2008-12-18 23:17:57
2905,The Highlands,Atlanta,GA,30026,,2008-12-20 23:17:57
2907,James Road,Springfield,IL,62700,,2008-12-22 23:17:57
2909,Larch Mont Road,Boston,MA,02138-7190,,2008-12-24 23:17:57
2911,New Pike Road,Trenton,NJ,8600,,2008-12-26 23:17:57
2913,Pine Place,Albany,NY,12200-2837,,2008-12-28 23:17:57
2915,Race Track Road,Harrisburg,PA,17100,,2008-12-30 23:17:57
2917,Tamarack Road,Salt Lake City,UT,84100,,2009-01-01 23:17:57
2919,Valley Road,Olympia,WA,98507,,2009-01-03 23:17:57
2921,Apple Lane,Juneau,AK,99801,,2008-01-06 23:17:57
2923,Cannery Row,Phoenix,AZ,85011,,2008-01-08 23:17:57
2925,Elm Street,Denver,CO,80201,,2008-01-10 23:17:57
2927,Goshen Road,Tallahassee,FL,32301,,2008-01-12 23:17:57
2929,Island Drive,Honolulu,HI,96800-3017,,2008-01-14 23:17:57
2931,King Street,Baton Rouge,LA,70800,,2008-01-16 23:17:57
2933,Maple Street,Annapolis,MD,21400,,2008-01-18 23:17:57
2935,Oak Drive,Carson City,NV,89701,,2008-01-20 23:17:57
2937,Queen Ann Drive,Salem,OR,97301,,2008-01-22 23:17:57
2939,Stoney Way,Austin,TX,73301,,2008-01-24 23:17:57
2941,University Lane,Richmond,VA,23173-1823,,2008-01-26 23:17:57
2943,Willow Road,Charleston,WV,25300,,2008-01-28 23:17:57
2945,Bowery Estates,Montgomery,AL,36100,,2008-01-30 23:17:57
2947,Dogwood Drive,Sacramento,CA,94203,,2008-02-01 23:17:57
2949,Fir Street,Washington,DC,20510-0001,,2008-02-03 23:17:57
2951,The Highlands,Atlanta,GA,30026,,2008-02-05 23:17:57
2953,James Road,Springfield,IL,62700,,2008-02-07 23:17:57
2955,Larch Mont Road,Boston,MA,02138-7190,,2008-02-09 23:17:57
2957,New Pike Road,Trenton,NJ,8600,,2008-02-11 23:17:57
2959,Pine Place,Albany,NY,12200-2837,,2008-02-13 23:17:57
2961,Race Track Road,Harrisburg,PA,17100,,2008-02-15 23:17:57
2963,Tamarack Road,Salt Lake City,UT,84100,,2008-02-17 23:17:57
2965,Valley Road,Olympia,WA,98507,,2008-02-19 23:17:57
2967,Apple Lane,Juneau,AK,99801,,2008-02-21 23:17:57
2969,Cannery Row,Phoenix,AZ,85011,,2008-02-23 23:17:57
2971,Elm Street,Denver,CO,80201,,2008-02-25 23:17:57
2973,Goshen Road,Tallahassee,FL,32301,,2008-02-27 23:17:57
2975,Island Drive,Honolulu,HI,96800-3017,,2008-02-29 23:17:57
2977,King Street,Baton Rouge,LA,70800,,2008-03-02 23:17:57
2979,Maple Street,Annapolis,MD,21400,,2008-03-04 23:17:57
2981,Oak Drive,Carson City,NV,89701,,2008-03-06 23:17:57
2983,Queen Ann Drive,Salem,OR,97301,,2008-03-08 23:17:57
2985,Stoney Way,Austin,TX,73301,,2008-03-10 23:17:57
2987,University Lane,Richmond,VA,23173-1823,,2008-03-12 23:17:57
2989,Willow Road,Charleston,WV,25300,,2008-03-14 23:17:57
2991,Bowery Estates,Montgomery,AL,36100,,2008-03-16 23:17:57
2993,Dogwood Drive,Sacramento,CA,94203,,2008-03-18 23:17:57
2995,Fir Street,Washington,DC,20510-0001,,2008-03-20 23:17:57
2997,The Highlands,Atlanta,GA,30026,,2008-03-22 23:17:57
2999,James Road,Springfield,IL,62700,,2008-03-24 23:17:57
3001,Larch Mont Road,Boston,MA,02138-7190,,2008-03-26 23:17:57
3003,New Pike Road,Trenton,NJ,8600,,2008-03-28 23:17:57
3005,Pine Place,Albany,NY,12200-2837,,2008-03-30 23:17:57
3007,Race Track Road,Harrisburg,PA,17100,,2008-04-01 23:17:57
3009,Tamarack Road,Salt Lake City,UT,84100,,2008-04-03 23:17:57
3011,Valley Road,Olympia,WA,98507,,2008-04-05 23:17:57
3013,Apple Lane,Juneau,AK,99801,,2008-04-07 23:17:57
3015,Cannery Row,Phoenix,AZ,85011,,2008-04-09 23:17:57
3017,Elm Street,Denver,CO,80201,,2008-04-11 23:17:57
3019,Goshen Road,Tallahassee,FL,32301,,2008-04-13 23:17:57
3021,Island Drive,Honolulu,HI,96800-3017,,2008-04-15 23:17:57
3023,King Street,Baton Rouge,LA,70800,,2008-04-17 23:17:57
3025,Maple Street,Annapolis,MD,21400,,2008-04-19 23:17:57
3027,Oak Drive,Carson City,NV,89701,,2008-04-21 23:17:57
3029,Queen Ann Drive,Salem,OR,97301,,2008-04-23 23:17:57
3031,Stoney Way,Austin,TX,73301,,2008-04-25 23:17:57
3033,University Lane,Richmond,VA,23173-1823,,2008-04-27 23:17:57
3035,Willow Road,Charleston,WV,25300,,2008-04-29 23:17:57
3037,Bowery Estates,Montgomery,AL,36100,,2008-05-01 23:17:57
3039,Dogwood Drive,Sacramento,CA,94203,,2008-05-03 23:17:57
3041,Fir Street,Washington,DC,20510-0001,,2008-05-05 23:17:57
3043,The Highlands,Atlanta,GA,30026,,2008-05-07 23:17:57
3045,James Road,Springfield,IL,62700,,2008-05-09 23:17:57
3047,Larch Mont Road,Boston,MA,02138-7190,,2008-05-11 23:17:57
3049,New Pike Road,Trenton,NJ,8600,,2008-05-13 23:17:57
3051,Pine Place,Albany,NY,12200-2837,,2008-05-15 23:17:57
3053,Race Track Road,Harrisburg,PA,17100,,2008-05-17 23:17:57
3055,Tamarack Road,Salt Lake City,UT,84100,,2008-05-19 23:17:57
3057,Valley Road,Olympia,WA,98507,,2008-05-21 23:17:57
3059,Apple Lane,Juneau,AK,99801,,2008-05-23 23:17:57
3061,Cannery Row,Phoenix,AZ,85011,,2008-05-25 23:17:57
3063,Elm Street,Denver,CO,80201,,2008-05-27 23:17:57
3065,Goshen Road,Tallahassee,FL,32301,,2008-05-29 23:17:57
3067,Island Drive,Honolulu,HI,96800-3017,,2008-05-31 23:17:57
3069,King Street,Baton Rouge,LA,70800,,2008-06-02 23:17:57
3071,Maple Street,Annapolis,MD,21400,,2008-06-04 23:17:57
3073,Oak Drive,Carson City,NV,89701,,2008-06-06 23:17:57
3075,Queen Ann Drive,Salem,OR,97301,,2008-06-08 23:17:57
3077,Stoney Way,Austin,TX,73301,,2008-06-10 23:17:57
3079,University Lane,Richmond,VA,23173-1823,,2008-06-12 23:17:57
3081,Willow Road,Charleston,WV,25300,,2008-06-14 23:17:57
3083,Bowery Estates,Montgomery,AL,36100,,2008-06-16 23:17:57
3085,Dogwood Drive,Sacramento,CA,94203,,2008-06-18 23:17:57
3087,Fir Street,Washington,DC,20510-0001,,2008-06-20 23:17:57
3089,The Highlands,Atlanta,GA,30026,,2008-06-22 23:17:57
3091,James Road,Springfield,IL,62700,,2008-06-24 23:17:57
3093,Larch Mont Road,Boston,MA,02138-7190,,2008-06-26 23:17:57
3095,New Pike Road,Trenton,NJ,8600,,2008-06-28 23:17:57
3097,Pine Place,Albany,NY,12200-2837,,2008-06-30 23:17:57
3099,Race Track Road,Harrisburg,PA,17100,,2008-07-02 23:17:57
3101,Tamarack Road,Salt Lake City,UT,84100,,2008-07-04 23:17:57
3103,Valley Road,Olympia,WA,98507,,2008-07-06 23:17:57
3105,Apple Lane,Juneau,AK,99801,,2008-07-08 23:17:57
3107,Cannery Row,Phoenix,AZ,85011,,2008-07-10 23:17:57
3109,Elm Street,Denver,CO,80201,,2008-07-12 23:17:57
3111,Goshen Road,Tallahassee,FL,32301,,2008-07-14 23:17:57
3113,Island Drive,Honolulu,HI,96800-3017,,2008-07-16 23:17:57
3115,King Street,Baton Rouge,LA,70800,,2008-07-18 23:17:57
3117,Maple Street,Annapolis,MD,21400,,2008-07-20 23:17:57
3119,Oak Drive,Carson City,NV,89701,,2008-07-22 23:17:57
3121,Queen Ann Drive,Salem,OR,97301,,2008-07-24 23:17:57
3123,Stoney Way,Austin,TX,73301,,2008-07-26 23:17:57
3125,University Lane,Richmond,VA,23173-1823,,2008-07-28 23:17:57
3127,Willow Road,Charleston,WV,25300,,2008-07-30 23:17:57
3129,Bowery Estates,Montgomery,AL,36100,,2008-08-01 23:17:57
3131,Dogwood Drive,Sacramento,CA,94203,,2008-08-03 23:17:57
3133,Fir Street,Washington,DC,20510-0001,,2008-08-05 23:17:57
3135,The Highlands,Atlanta,GA,30026,,2008-08-07 23:17:57
3137,James Road,Springfield,IL,62700,,2008-08-09 23:17:57
3139,Larch Mont Road,Boston,MA,02138-7190,,2008-08-11 23:17:57
3141,New Pike Road,Trenton,NJ,8600,,2008-08-13 23:17:57
3143,Pine Place,Albany,NY,12200-2837,,2008-08-15 23:17:57
3145,Race Track Road,Harrisburg,PA,17100,,2008-08-17 23:17:57
3147,Tamarack Road,Salt Lake City,UT,84100,,2008-08-19 23:17:57
3149,Valley Road,Olympia,WA,98507,,2008-08-21 23:17:57
3151,Apple Lane,Juneau,AK,99801,,2008-08-23 23:17:57
3153,Cannery Row,Phoenix,AZ,85011,,2008-08-25 23:17:57
3155,Elm Street,Denver,CO,80201,,2008-08-27 23:17:57
3157,Goshen Road,Tallahassee,FL,32301,,2008-08-29 23:17:57
3159,Island Drive,Honolulu,HI,96800-3017,,2008-08-31 23:17:57
3161,King Street,Baton Rouge,LA,70800,,2008-09-02 23:17:57
3163,Maple Street,Annapolis,MD,21400,,2008-09-04 23:17:57
3165,Oak Drive,Carson City,NV,89701,,2008-09-06 23:17:57
3167,Queen Ann Drive,Salem,OR,97301,,2008-09-08 23:17:57
3169,Stoney Way,Austin,TX,73301,,2008-09-10 23:17:57
3171,University Lane,Richmond,VA,23173-1823,,2008-09-12 23:17:57
3173,Willow Road,Charleston,WV,25300,,2008-09-14 23:17:57
3175,Bowery Estates,Montgomery,AL,36100,,2008-09-16 23:17:57
3177,Dogwood Drive,Sacramento,CA,94203,,2008-09-18 23:17:57
3179,Fir Street,Washington,DC,20510-0001,,2008-09-20 23:17:57
3181,The Highlands,Atlanta,GA,30026,,2008-09-22 23:17:57
3183,James Road,Springfield,IL,62700,,2008-09-24 23:17:57
3185,Larch Mont Road,Boston,MA,02138-7190,,2008-09-26 23:17:57
3187,New Pike Road,Trenton,NJ,8600,,2008-09-28 23:17:57
3189,Pine Place,Albany,NY,12200-2837,,2008-09-30 23:17:57
3191,Race Track Road,Harrisburg,PA,17100,,2008-10-02 23:17:57
3193,Tamarack Road,Salt Lake City,UT,84100,,2008-10-04 23:17:57
3195,Valley Road,Olympia,WA,98507,,2008-10-06 23:17:57
3197,Apple Lane,Juneau,AK,99801,,2008-10-08 23:17:57
3199,Cannery Row,Phoenix,AZ,85011,,2008-10-10 23:17:57
3201,Elm Street,Denver,CO,80201,,2008-10-12 23:17:57
3203,Goshen Road,Tallahassee,FL,32301,,2008-10-14 23:17:57
3205,Island Drive,Honolulu,HI,96800-3017,,2008-10-16 23:17:57
3207,King Street,Baton Rouge,LA,70800,,2008-10-18 23:17:57
3209,Maple Street,Annapolis,MD,21400,,2008-10-20 23:17:57
3211,Oak Drive,Carson City,NV,89701,,2008-10-22 23:17:57
3213,Queen Ann Drive,Salem,OR,97301,,2008-10-24 23:17:57
3215,Stoney Way,Austin,TX,73301,,2008-10-26 23:17:57
3217,University Lane,Richmond,VA,23173-1823,,2008-10-28 23:17:57
3219,Willow Road,Charleston,WV,25300,,2008-10-30 23:17:57
3221,Bowery Estates,Montgomery,AL,36100,,2008-11-01 23:17:57
3223,Dogwood Drive,Sacramento,CA,94203,,2008-11-03 23:17:57
3225,Fir Street,Washington,DC,20510-0001,,2008-11-05 23:17:57
3227,The Highlands,Atlanta,GA,30026,,2008-11-07 23:17:57
3229,James Road,Springfield,IL,62700,,2008-11-09 23:17:57
3231,Larch Mont Road,Boston,MA,02138-7190,,2008-11-11 23:17:57
3233,New Pike Road,Trenton,NJ,8600,,2008-11-13 23:17:57
3235,Pine Place,Albany,NY,12200-2837,,2008-11-15 23:17:57
3237,Race Track Road,Harrisburg,PA,17100,,2008-11-17 23:17:57
3239,Tamarack Road,Salt Lake City,UT,84100,,2008-11-19 23:17:57
3241,Valley Road,Olympia,WA,98507,,2008-11-21 23:17:57
3243,Apple Lane,Juneau,AK,99801,,2008-11-23 23:17:57
3245,Cannery Row,Phoenix,AZ,85011,,2008-11-25 23:17:57
3247,Elm Street,Denver,CO,80201,,2008-11-27 23:17:57
3249,Goshen Road,Tallahassee,FL,32301,,2008-11-29 23:17:57
3251,Island Drive,Honolulu,HI,96800-3017,,2008-12-01 23:17:57
3253,King Street,Baton Rouge,LA,70800,,2008-12-03 23:17:57
3255,Maple Street,Annapolis,MD,21400,,2008-12-05 23:17:57
3257,Oak Drive,Carson City,NV,89701,,2008-12-07 23:17:57
3259,Queen Ann Drive,Salem,OR,97301,,2008-12-09 23:17:57
3261,Stoney Way,Austin,TX,73301,,2008-12-11 23:17:57
3263,University Lane,Richmond,VA,23173-1823,,2008-12-13 23:17:57
3265,Willow Road,Charleston,WV,25300,,2008-12-15 23:17:57
3267,Bowery Estates,Montgomery,AL,36100,,2008-12-17 23:17:57
3269,Dogwood Drive,Sacramento,CA,94203,,2008-12-19 23:17:57
3271,Fir Street,Washington,DC,20510-0001,,2008-12-21 23:17:57
3273,The Highlands,Atlanta,GA,30026,,2008-12-23 23:17:57
3275,James Road,Springfield,IL,62700,,2008-12-25 23:17:57
3277,Larch Mont Road,Boston,MA,02138-7190,,2008-12-27 23:17:57
3279,New Pike Road,Trenton,NJ,8600,,2008-12-29 23:17:57
3281,Pine Place,Albany,NY,12200-2837,,2008-12-31 23:17:57
3283,Race Track Road,Harrisburg,PA,17100,,2009-01-02 23:17:57
3285,Tamarack Road,Salt Lake City,UT,84100,,2008-01-05 23:17:57
3287,Valley Road,Olympia,WA,98507,,2008-01-07 23:17:57
3289,Apple Lane,Juneau,AK,99801,,2008-01-09 23:17:57
3291,Cannery Row,Phoenix,AZ,85011,,2008-01-11 23:17:57
3293,Elm Street,Denver,CO,80201,,2008-01-13 23:17:57
3295,Goshen Road,Tallahassee,FL,32301,,2008-01-15 23:17:57
3297,Island Drive,Honolulu,HI,96800-3017,,2008-01-17 23:17:57
3299,King Street,Baton Rouge,LA,70800,,2008-01-19 23:17:57
3301,Maple Street,Annapolis,MD,21400,,2008-01-21 23:17:57
3303,Oak Drive,Carson City,NV,89701,,2008-01-23 23:17:57
3305,Queen Ann Drive,Salem,OR,97301,,2008-01-25 23:17:57
3307,Stoney Way,Austin,TX,73301,,2008-01-27 23:17:57
3309,University Lane,Richmond,VA,23173-1823,,2008-01-29 23:17:57
3311,Willow Road,Charleston,WV,25300,,2008-01-31 23:17:57
3313,Bowery Estates,Montgomery,AL,36100,,2008-02-02 23:17:57
3315,Dogwood Drive,Sacramento,CA,94203,,2008-02-04 23:17:57
3317,Fir Street,Washington,DC,20510-0001,,2008-02-06 23:17:57
3319,The Highlands,Atlanta,GA,30026,,2008-02-08 23:17:57
3321,James Road,Springfield,IL,62700,,2008-02-10 23:17:57
3323,Larch Mont Road,Boston,MA,02138-7190,,2008-02-12 23:17:57
3325,New Pike Road,Trenton,NJ,8600,,2008-02-14 23:17:57
3327,Pine Place,Albany,NY,12200-2837,,2008-02-16 23:17:57
3329,Race Track Road,Harrisburg,PA,17100,,2008-02-18 23:17:57
3331,Tamarack Road,Salt Lake City,UT,84100,,2008-02-20 23:17:57
3333,Valley Road,Olympia,WA,98507,,2008-02-22 23:17:57
3335,Apple Lane,Juneau,AK,99801,,2008-02-24 23:17:57
3337,Cannery Row,Phoenix,AZ,85011,,2008-02-26 23:17:57
3339,Elm Street,Denver,CO,80201,,2008-02-28 23:17:57
3341,Goshen Road,Tallahassee,FL,32301,,2008-03-01 23:17:57
3343,Island Drive,Honolulu,HI,96800-3017,,2008-03-03 23:17:57
3345,King Street,Baton Rouge,LA,70800,,2008-03-05 23:17:57
3347,Maple Street,Annapolis,MD,21400,,2008-03-07 23:17:57
3349,Oak Drive,Carson City,NV,89701,,2008-03-09 23:17:57
3351,Queen Ann Drive,Salem,OR,97301,,2008-03-11 23:17:57
3353,Stoney Way,Austin,TX,73301,,2008-03-13 23:17:57
3355,University Lane,Richmond,VA,23173-1823,,2008-03-15 23:17:57
3357,Willow Road,Charleston,WV,25300,,2008-03-17 23:17:57
3359,Bowery Estates,Montgomery,AL,36100,,2008-03-19 23:17:57
3361,Dogwood Drive,Sacramento,CA,94203,,2008-03-21 23:17:57
3363,Fir Street,Washington,DC,20510-0001,,2008-03-23 23:17:57
3365,The Highlands,Atlanta,GA,30026,,2008-03-25 23:17:57
3367,James Road,Springfield,IL,62700,,2008-03-27 23:17:57
3369,Larch Mont Road,Boston,MA,02138-7190,,2008-03-29 23:17:57
3371,New Pike Road,Trenton,NJ,8600,,2008-03-31 23:17:57
3373,Pine Place,Albany,NY,12200-2837,,2008-04-02 23:17:57
3375,Race Track Road,Harrisburg,PA,17100,,2008-04-04 23:17:57
3377,Tamarack Road,Salt Lake City,UT,84100,,2008-04-06 23:17:57
3379,Valley Road,Olympia,WA,98507,,2008-04-08 23:17:57
3381,Apple Lane,Juneau,AK,99801,,2008-04-10 23:17:57
3383,Cannery Row,Phoenix,AZ,85011,,2008-04-12 23:17:57
3385,Elm Street,Denver,CO,80201,,2008-04-14 23:17:57
3387,Goshen Road,Tallahassee,FL,32301,,2008-04-16 23:17:57
3389,Island Drive,Honolulu,HI,96800-3017,,2008-04-18 23:17:57
3391,King Street,Baton Rouge,LA,70800,,2008-04-20 23:17:57
3393,Maple Street,Annapolis,MD,21400,,2008-04-22 23:17:57
3395,Oak Drive,Carson City,NV,89701,,2008-04-24 23:17:57
3397,Queen Ann Drive,Salem,OR,97301,,2008-04-26 23:17:57
3399,Stoney Way,Austin,TX,73301,,2008-04-28 23:17:57
3401,University Lane,Richmond,VA,23173-1823,,2008-04-30 23:17:57
3403,Willow Road,Charleston,WV,25300,,2008-05-02 23:17:57
3405,Bowery Estates,Montgomery,AL,36100,,2008-05-04 23:17:57
3407,Dogwood Drive,Sacramento,CA,94203,,2008-05-06 23:17:57
3409,Fir Street,Washington,DC,20510-0001,,2008-05-08 23:17:57
3411,The Highlands,Atlanta,GA,30026,,2008-05-10 23:17:57
3413,James Road,Springfield,IL,62700,,2008-05-12 23:17:57
3415,Larch Mont Road,Boston,MA,02138-7190,,2008-05-14 23:17:57
3417,New Pike Road,Trenton,NJ,8600,,2008-05-16 23:17:57
3419,Pine Place,Albany,NY,12200-2837,,2008-05-18 23:17:57
3421,Race Track Road,Harrisburg,PA,17100,,2008-05-20 23:17:57
3423,Tamarack Road,Salt Lake City,UT,84100,,2008-05-22 23:17:57
3425,Valley Road,Olympia,WA,98507,,2008-05-24 23:17:57
3427,Apple Lane,Juneau,AK,99801,,2008-05-26 23:17:57
3429,Cannery Row,Phoenix,AZ,85011,,2008-05-28 23:17:57
3431,Elm Street,Denver,CO,80201,,2008-05-30 23:17:57
3433,Goshen Road,Tallahassee,FL,32301,,2008-06-01 23:17:57
3435,Island Drive,Honolulu,HI,96800-3017,,2008-06-03 23:17:57
3437,King Street,Baton Rouge,LA,70800,,2008-06-05 23:17:57
3439,Maple Street,Annapolis,MD,21400,,2008-06-07 23:17:57
3441,Oak Drive,Carson City,NV,89701,,2008-06-09 23:17:57
3443,Queen Ann Drive,Salem,OR,97301,,2008-06-11 23:17:57
3445,Stoney Way,Austin,TX,73301,,2008-06-13 23:17:57
3447,University Lane,Richmond,VA,23173-1823,,2008-06-15 23:17:57
3449,Willow Road,Charleston,WV,25300,,2008-06-17 23:17:57
3451,Bowery Estates,Montgomery,AL,36100,,2008-06-19 23:17:57
3453,Dogwood Drive,Sacramento,CA,94203,,2008-06-21 23:17:57
3455,Fir Street,Washington,DC,20510-0001,,2008-06-23 23:17:57
3457,The Highlands,Atlanta,GA,30026,,2008-06-25 23:17:57
3459,James Road,Springfield,IL,62700,,2008-06-27 23:17:57
3461,Larch Mont Road,Boston,MA,02138-7190,,2008-06-29 23:17:57
3463,New Pike Road,Trenton,NJ,8600,,2008-07-01 23:17:57
3465,Pine Place,Albany,NY,12200-2837,,2008-07-03 23:17:57
3467,Race Track Road,Harrisburg,PA,17100,,2008-07-05 23:17:57
3469,Tamarack Road,Salt Lake City,UT,84100,,2008-07-07 23:17:57
3471,Valley Road,Olympia,WA,98507,,2008-07-09 23:17:57
3473,Apple Lane,Juneau,AK,99801,,2008-07-11 23:17:57
3475,Cannery Row,Phoenix,AZ,85011,,2008-07-13 23:17:57
3477,Elm Street,Denver,CO,80201,,2008-07-15 23:17:57
3479,Goshen Road,Tallahassee,FL,32301,,2008-07-17 23:17:57
3481,Island Drive,Honolulu,HI,96800-3017,,2008-07-19 23:17:57
3483,King Street,Baton Rouge,LA,70800,,2008-07-21 23:17:57
3485,Maple Street,Annapolis,MD,21400,,2008-07-23 23:17:57
3487,Oak Drive,Carson City,NV,89701,,2008-07-25 23:17:57
3489,Queen Ann Drive,Salem,OR,97301,,2008-07-27 23:17:57
3491,Stoney Way,Austin,TX,73301,,2008-07-29 23:17:57
3493,University Lane,Richmond,VA,23173-1823,,2008-07-31 23:17:57
3495,Willow Road,Charleston,WV,25300,,2008-08-02 23:17:57
3497,Bowery Estates,Montgomery,AL,36100,,2008-08-04 23:17:57
3499,Dogwood Drive,Sacramento,CA,94203,,2008-08-06 23:17:57
3501,Fir Street,Washington,DC,20510-0001,,2008-08-08 23:17:57
3503,The Highlands,Atlanta,GA,30026,,2008-08-10 23:17:57
3505,James Road,Springfield,IL,62700,,2008-08-12 23:17:57
3507,Larch Mont Road,Boston,MA,02138-7190,,2008-08-14 23:17:57
3509,New Pike Road,Trenton,NJ,8600,,2008-08-16 23:17:57
3511,Pine Place,Albany,NY,12200-2837,,2008-08-18 23:17:57
